book_name,MAE,RMSE,wQL_0.1,wQL_0.5,wQL_0.9,wQL_Mean,Coverage_80%,DTW_Shape,DTW_Time,Total_Sales
EX大衆_original,1.5869404,4.1381783,28.199488,101.564186,80.96038,70.241356,0.890625,31.713254982275313,2.744186046511628,138.0
FINEBOYS_original,1.6308874,2.4385395,25.200836,104.37679,76.59943,68.725685,0.90625,14.936530801623311,2.5543478260869565,120.0
FPの教科書_3級,1.1275505,1.5464139,27.628767,72.16323,39.52581,46.43927,0.859375,11.270484894426062,2.4634146341463414,131.0
G-works_original,0.84167325,1.4673173,17.180809,53.86709,34.949417,35.33244,0.875,10.635934770607026,3.32183908045977,72.0
GIANKILLING_original,0.9289439,1.3462048,19.324245,59.452408,44.915653,41.23077,1.0,9.989184945355579,11.377358490566039,60.0
GIAN_KILLINGoriginal,9.009583,21.510742,115.85927,576.61334,724.2353,472.23596,0.71875,172.00744307336123,24.23076923076923,577.0
GINZA_original,1.0464628,1.6278417,22.384916,66.97362,36.32972,41.896084,0.90625,12.082630612026373,2.0602409638554215,95.0
Gファンタジー_original,1.8778172,4.030631,37.407547,120.1803,89.387695,82.32518,0.90625,31.31294603731448,2.0344827586206895,165.0
J-Wings_original,1.298558,2.609566,22.701511,83.10771,63.92099,56.576736,0.859375,19.519270823703923,2.8255813953488373,105.0
JOOJ_original,5.8169003,20.244102,74.85927,372.28162,504.09744,317.07944,0.859375,161.90712350504913,10.636363636363637,372.0
JOUU_ジュール,1.1658533,2.0686464,20.59084,74.61461,41.94508,45.716843,0.859375,15.752624648433017,3.1818181818181817,83.0
JR時刻表_original,1.3249884,1.701106,28.269028,84.799255,48.2606,53.776295,0.84375,10.244445438876395,2.954022988505747,121.0
JTB_小さな時刻表,2.4463615,3.4407012,39.87481,156.56714,123.115036,106.519005,0.65625,20.21872623839538,17.235294117647058,184.0
JTB時刻表_original,1.6871219,2.8261516,33.948486,107.9758,86.92334,76.28254,0.828125,17.60406899857807,2.4719101123595504,185.0
KINGダム_original,39.21039,100.403725,531.44165,2509.4648,3860.3735,2300.4268,0.71875,801.3009220653248,6.181818181818182,2729.0
Kiss_original,2.0303965,5.0396285,42.44287,129.94537,108.7482,93.71215,0.90625,38.451700823812445,3.4096385542168677,167.0
LDK_original,2.3952105,3.79363,54.12557,153.29347,91.889435,99.76949,0.84375,25.496795553799526,2.534090909090909,374.0
LEE_original,9.993055,22.109426,164.57909,639.55554,620.6355,474.92337,0.625,162.46642526588744,19.513513513513512,779.0
MIX_original,0.39465535,0.6024759,5.617939,25.257942,17.362047,16.07931,0.953125,4.613361741536927,6.704545454545454,22.0
MOE_original,3.8913593,10.0331545,68.07425,249.047,281.73486,199.6187,0.765625,77.36750719139447,14.194174757281553,338.0
MONOQLO_monocro,1.7286906,2.4968457,36.708633,110.6362,58.122246,68.48902,0.765625,18.24342324429151,3.1149425287356323,197.0
Myojo_ちっこいMyojo,4.1580644,6.3206563,58.395782,266.11612,339.5177,221.3432,0.9375,42.439656035177464,3.6630434782608696,259.0
NHK_きょうの健康,4.2586184,5.2569785,101.052635,272.55157,114.08319,162.56247,0.65625,32.87917276699814,3.1956521739130435,629.0
NHK_しあわせ気分のフランス語,1.7288558,2.086532,36.488907,110.646774,56.80171,67.97913,0.625,16.038750982844768,3.096774193548387,137.0
NHK_すてきにハンドメイド,3.6825185,5.027194,101.42444,235.68118,93.050186,143.38527,0.859375,37.68324591346078,1.9651162790697674,596.0
NHK_ハングル講座書いてマスター！,1.359123,1.6867825,18.355515,86.98387,47.394592,50.911327,0.703125,10.034640365413933,17.87037037037037,39.0
NHK_俳句,1.2776294,2.7406814,28.282305,81.76828,70.97734,60.34264,0.921875,20.932351436745677,2.1927710843373496,140.0
NHK_短歌,0.6378491,0.9652263,12.047416,40.822342,29.492958,27.454239,0.890625,7.117107509546875,2.088607594936709,51.0
NHKテキスト_囲碁講座,1.727318,2.283812,44.69352,110.548355,52.335655,69.19251,0.625,9.959267606786781,11.895238095238096,18.0
NHKテレビハングルッ！_ナビ,1.7765617,2.662856,37.115917,113.69995,74.89183,75.2359,0.828125,19.402686313419526,2.032967032967033,208.0
NHKテレビ中国語！_ナビ,1.6014957,2.584492,31.749245,102.49573,57.662422,63.969128,0.828125,19.175641761808386,2.5952380952380953,150.0
NHKラジオ_まいにちイタリア語,1.6694185,2.9400046,39.893616,106.84278,68.68555,71.80731,0.828125,22.871251971830667,1.123456790123457,213.0
NHKラジオ_まいにちスペイン語,1.9961548,2.9383945,37.882652,127.75391,66.678345,77.4383,0.703125,23.02460075423735,1.3452380952380953,199.0
NHKラジオ_まいにちドイツ語,1.665687,2.2891634,33.35367,106.603966,53.573,64.510216,0.75,17.284997836654703,1.353658536585366,177.0
NHKラジオ_まいにちハングル講座,1.4729798,2.1682882,32.908012,94.270706,57.027473,61.402065,0.875,14.358099959725482,1.7701149425287357,182.0
NHKラジオ_まいにちフランス語,2.3280833,4.1059713,48.952553,148.99733,106.22241,101.39077,0.859375,29.609712356622893,1.7108433734939759,290.0
NHKラジオ_まいにちロシア語,0.7649861,1.1360689,14.404491,48.95911,27.431658,30.265085,0.9375,8.868758393261057,1.8148148148148149,67.0
NHKラジオ_まいにち中国語,2.346525,3.6989074,50.225773,150.1776,88.687294,96.363556,0.859375,26.99815226057017,1.8369565217391304,299.0
NHKラジオ_エンジョイ・シンプル・イン,1.1416134,1.5004003,33.420616,73.063255,45.893158,50.792343,0.9375,10.841834232134776,2.6236559139784945,126.0
NHKラジオ_サブノート1日1文！集中ト,1.7086151,2.226515,42.99054,109.351364,59.61553,70.65247,0.703125,14.709810636043345,4.410526315789474,205.0
NYLON_JAPAN,2.6501064,8.283228,42.675297,169.60681,199.98834,137.42348,0.875,64.02191307082589,2.441860465116279,208.0
N_original,1.3976779,1.8646935,32.304703,89.451385,57.27452,59.67687,0.921875,13.268219380712683,0.9629629629629629,167.0
ONEPIECE_magazine,0.25740388,0.530862,4.0307784,16.473848,20.390026,13.631551,0.890625,4.046465663334124,27.299145299145298,15.0
ONEPIECE_original,76.165184,145.65694,1049.991,4874.572,6925.0767,4283.213,0.53125,1157.897983032287,18.048780487804876,5334.0
OZmagazine_original,1.7568213,2.4777477,31.686356,112.43656,70.72385,71.61559,0.703125,15.110684229063699,13.877358490566039,147.0
PASH_original,1.3853507,2.9626675,23.38327,88.662445,70.77212,60.93928,0.921875,22.776229708948655,1.5060240963855422,92.0
PHP_original,2.4553025,3.4770808,49.836,157.13936,88.67757,98.55097,0.671875,24.557522854637146,3.5353535353535355,299.0
PHPくらしラク～る_original,1.1615412,1.7404464,23.627918,74.33864,41.464264,46.47694,0.8125,13.026496066830447,2.9456521739130435,110.0
POTATO_original,2.1046944,4.792521,44.484425,134.70044,121.59708,100.26064,0.9375,36.41019832663395,2.216867469879518,194.0
RADIOLIFE_original,1.6991334,3.2097666,31.980522,108.74454,74.44165,71.72224,0.75,24.705803983876272,3.5176470588235293,154.0
SCALE_Aviationoriginal,0.99836683,2.8702202,17.837452,63.895477,60.643288,47.45874,0.90625,22.380533073923235,4.941860465116279,67.0
STORY_original,2.7978704,4.8056083,69.85368,179.0637,116.39835,121.77191,0.8125,30.991229092097377,1.5411764705882354,330.0
THE21_original,0.911289,1.2486063,16.230091,58.322495,31.063576,35.205387,0.84375,9.300552554808977,1.3037974683544304,71.0
TOEICL&RTEST_出る単特急銀,0.8648563,1.0794961,14.077972,55.350803,28.466068,32.63161,0.71875,8.112283681639477,3.880952380952381,62.0
TOEICL&RTEST出る単特急金_original,2.0304954,2.407422,44.78399,129.9517,61.858513,78.86474,0.71875,17.442973999284636,3.4375,270.0
