book_name,MAE,RMSE,wQL_0.1,wQL_0.5,wQL_0.9,wQL_Mean,Coverage_80%,DTW_Shape,DTW_Time,Total_Sales
幾世の鈴_あきない世傳金と銀,0.29688847,0.5682627,3.8445735,19.000862,19.111557,13.985664,0.921875,4.362454835767351,26.084745762711865,18.0
店長がバカすぎて_original,0.8479277,0.99290425,13.722549,54.267372,30.749622,32.91318,0.921875,7.62079697005179,17.01923076923077,63.0
弁当にも使えるやる気1%ごはん作りおき_original,1.1577404,1.3473631,21.299786,74.09538,36.75614,44.050434,0.609375,10.098135259735585,5.184210526315789,91.0
心に効く美容_original,0.68111247,0.8153015,6.8440323,43.591198,35.898018,28.77775,0.984375,6.116219325822755,3.9873417721518987,28.0
思考の整理学_original,1.0530678,1.5207274,18.924427,67.39634,44.25927,43.526684,0.84375,11.818711168578773,9.757575757575758,84.0
怪獣８号_original,38.99994,73.40795,610.9011,2495.996,2918.6248,2008.5073,0.4375,568.8530588868103,23.933333333333334,2974.0
恋か隠居か_新・酔いどれ小籐次,0.14335789,0.37342194,1.8976003,9.174905,15.989641,9.020715,0.859375,2.975390747010933,13.778846153846153,9.0
恋せよまやかし天使ども_original,2.4963334,3.4825296,44.5953,159.76534,89.35431,97.904976,0.78125,25.532730578403783,13.029126213592233,218.0
意趣_惣目付臨検仕る,0.17546505,0.4127312,2.287694,11.229763,14.104237,9.207231,0.875,3.2691333918894907,11.773584905660377,11.0
愚王_original,1.0068543,1.2547613,15.365358,64.438675,90.78129,56.861774,0.953125,8.10830275331701,12.847619047619048,53.0
懸賞なび_original,1.1315415,2.49315,16.302822,72.418655,72.11968,53.61372,0.9375,18.340377239504566,11.32183908045977,65.0
成瀬は信じた道をいく_original,1.583852,1.8850138,28.911575,101.36653,80.636734,70.30495,0.921875,12.78321256324097,14.68,141.0
成瀬は天下を取りにいく_original,2.0852778,2.4480388,40.3043,133.45778,99.44205,91.06805,0.890625,16.707123192989606,10.010204081632653,262.0
振り出し_original,0.12670025,0.35306296,1.7259064,8.108816,14.238081,8.024268,0.875,2.809843888211863,13.716814159292035,8.0
探花_隠蔽捜査,1.5973876,1.9000555,27.113419,102.2328,202.53494,110.62705,0.953125,10.137996895325827,15.891089108910892,127.0
推しの子_original,39.497536,93.32019,558.3784,2527.8423,3725.5762,2270.5989,0.6875,741.149598894136,9.606741573033707,2973.0
放課後ミステリクラブ_original,2.771361,3.4260497,42.81864,177.36711,176.68588,132.29054,0.3125,26.093569069543193,17.631147540983605,205.0
放課後少年_花子くん,0.6214473,0.819699,7.3163223,39.77263,26.546875,24.545275,0.90625,6.379270464049771,0.5507246376811594,32.0
散歩の達人_original,3.583149,5.720729,64.95373,229.32153,190.76608,161.68045,0.703125,44.410148425492004,13.327731092436975,329.0
数値化の鬼_original,0.9208511,1.1683788,13.829451,58.93447,22.580936,31.781622,0.875,8.94619934283102,6.06,68.0
数字の大きなナンプレ_original,1.1288198,2.455619,16.700312,72.24447,59.71012,49.551636,0.828125,18.692382572231573,20.75,74.0
数学1A基礎問題精講_original,0.7390642,0.9280071,12.994381,47.30011,25.693172,28.662554,0.84375,7.05151514320928,13.12621359223301,62.0
文字の大きなクロスワード_original,5.6518726,10.433097,104.31563,361.71985,367.18427,277.7399,0.6875,62.73035892260473,2.5,535.0
文藝春秋_original,9.960892,21.72842,164.12846,637.4971,635.37146,478.99902,0.828125,111.47315440448394,2.351063829787234,904.0
文豪ストレイドッグス_original,0.56549525,0.64643675,8.488323,36.191696,21.717361,22.132462,1.0,5.076603212170572,1.917808219178082,31.0
新九郎、奔る！_original,0.12807998,0.43253985,1.7388909,8.197119,14.261323,8.065778,0.90625,3.43996027272573,13.868421052631579,8.0
新本所おけら長屋_original,6.644904,10.618507,95.1656,425.27386,562.9185,361.1193,0.40625,84.09505380464324,29.612903225806452,467.0
新！店長がバカすぎる_original,0.7391807,1.0068531,11.698423,47.307564,37.88657,32.29752,0.9375,7.5420027994997705,11.98913043478261,54.0
新ＮＩＳＡ入門_original,0.47455877,0.54683924,6.0126886,30.371761,21.599442,19.327963,0.546875,4.309029501600443,0.7647058823529411,24.0
方舟_original,3.4419549,4.1346273,54.76934,220.28511,74.413025,116.48916,0.78125,27.81112450061316,23.06086956521739,270.0
旅行の手帖_original,1.3980746,2.289588,25.999454,89.476776,71.91455,62.463593,0.625,14.266445067458497,4.277777777777778,112.0
旅行読売_original,2.694559,3.1404705,46.13208,172.45178,106.73883,108.440895,0.703125,18.968219287791253,12.245098039215685,161.0
日ソ戦争_original,1.8380477,2.4410458,36.84436,117.635056,78.64302,77.70748,0.640625,18.37912684974411,30.256,182.0
日刊スポーツマガジン_プロ野球選,0.0030132849,0.0035754282,0.07944541,0.19285023,0.20222582,0.15817381,1.0,0.028603425721740947,0.0,0.0
日本の名城_original,0.03427449,0.1763549,0.47861612,2.1935673,3.8071928,2.1597922,0.96875,1.404029811756825,14.380434782608695,2.0
日本の名城_全国版,1.380112,1.628029,17.10439,88.32717,91.54312,65.658226,0.921875,8.811556871866246,16.326732673267326,75.0
日本の名馬・名勝負_全国版,0.5287671,0.71413934,8.848492,33.841095,34.07458,25.588057,0.96875,4.990459954976262,4.061728395061729,28.0
日本保守党_original,0.049433336,0.216002,0.7234487,3.1637335,5.9211245,3.2694356,0.953125,1.7151306796123065,10.833333333333334,3.0
日本版_ニューズウィーク,3.5649176,4.6313977,66.217995,228.15472,169.54303,154.63858,0.921875,34.05208889057709,4.4945054945054945,349.0
日経ウーマン_original,3.1309536,4.9614697,58.406082,200.38103,162.43953,140.40887,0.78125,15.608652710741973,3.1728395061728394,267.0
日経エンタテインメント！_original,2.578722,6.537158,41.863003,165.03821,166.61238,124.50454,0.796875,44.755795571946344,2.561224489795918,199.0
日経サイエンス_original,1.4543393,2.3198342,18.494467,93.07771,97.78706,69.786415,0.890625,12.915907973783497,7.329670329670329,82.0
日経ソフトウエア_original,0.95836544,1.3859929,17.499802,61.33539,33.36232,37.39917,0.90625,9.465015932540403,3.6373626373626373,79.0
日経トレンディ_original,3.3145905,5.583941,67.013916,212.13379,165.15567,148.10112,0.796875,28.93836969417612,3.1538461538461537,350.0
日経トレンディ_絶対見逃せな,6.2819195,14.221676,80.41831,402.04285,723.3877,401.94962,0.6875,113.77159135152543,1.4242424242424243,402.0
日経マネー_original,4.36875,9.537691,75.819534,279.6,263.51025,206.30994,0.78125,56.78948516108453,4.402061855670103,365.0
日経ＰＣ２１_original,3.7343888,6.333882,74.97517,239.00089,198.22223,170.73274,0.796875,33.851303266346164,7.00990099009901,398.0
日記兼用お料理家計簿_2025,6.0872993,6.7161355,78.55353,389.58716,525.111,331.0839,0.03125,53.72908690375217,0.0,390.0
明るい暮らしの家計簿_original,10.503474,12.200079,220.29791,672.22235,293.66727,395.39584,0.46875,84.9671910871809,8.824561403508772,1150.0
星のカービィ_original,1.0760872,1.2694142,31.248077,68.86958,77.72429,59.28065,1.0,8.511698101041892,9.659340659340659,57.0
星の王子さま_original,1.0686507,1.3597014,24.55777,68.39365,36.72139,43.22427,0.78125,10.197871566569052,5.670588235294118,117.0
星を掬う_original,1.9547224,2.4979897,28.58535,125.102234,51.889137,68.52557,0.6875,12.565811154911854,30.120967741935484,135.0
星を編む_original,0.63358414,0.71576935,7.9925566,40.549385,19.882921,22.808289,0.765625,5.48674391024231,3.525,37.0
映画秘宝_original,1.3046856,2.6452343,20.368853,83.49988,74.99965,59.62279,0.875,16.090440354024807,3.5555555555555554,88.0
春の嵐とモンスター_original,2.6344552,3.3156583,64.18894,168.60513,269.86993,167.55467,1.0,22.417112275324005,1.7586206896551724,280.0
昭和40年男_original,1.8659195,3.3244772,31.516653,119.418846,72.11466,74.35006,0.875,20.78348876647686,6.872340425531915,138.0
昭和50年男_original,1.4215591,2.6933045,20.982168,90.97978,69.04579,60.33592,0.859375,19.52755638631112,8.185567010309278,92.0
昭和落語名演_秘蔵音源,0.08045383,0.27891722,1.0476625,5.149045,9.0407,5.079136,0.921875,2.2219598517082995,17.803418803418804,5.0
時々ボソッとロシア語でデレる隣のアー_original,2.7410326,3.6956887,97.181946,175.42609,100.149536,124.252525,0.96875,27.132387556575935,8.240384615384615,251.0
時空旅人_original,1.1614025,1.7333647,18.28498,74.32976,50.815872,47.8102,0.890625,12.418115107088484,4.588888888888889,85.0
暁のヨナ_original,7.8161664,21.212397,105.122185,500.23465,761.4754,455.61075,0.8125,169.53442443953574,5.552631578947368,496.0
暇と退屈の倫理学_original,1.3493143,1.6209378,25.080341,86.35612,55.22061,55.552357,0.65625,11.405817197126481,24.75221238938053,77.0
暗殺_original,0.99779487,1.170031,13.60729,63.85887,70.36,49.27539,0.859375,7.326556944317297,20.306306306306308,58.0
暮しの手帖_original,4.3430214,8.016037,87.361664,277.95337,180.55984,181.9583,0.828125,35.00800347220135,2.923076923076923,405.0
書いてはいけない_original,1.8478675,2.199185,34.79889,118.26352,91.344864,81.46909,0.71875,13.582904011729628,8.756756756756756,130.0
最強のりものヒーローズ_original,2.4740407,3.5173464,50.252182,158.33861,108.70953,105.76678,0.71875,24.769832383174894,8.03125,203.0
最強の外国語習得法_original,0.7626357,0.8998933,8.939214,48.808685,31.967913,29.905272,0.96875,6.774049033282348,11.064814814814815,41.0
最強ジャンプ_original,7.070254,25.05816,118.672,452.49625,601.454,390.87405,0.875,198.5202561367291,11.306930693069306,531.0
最強王図鑑キーホルダー_勇者の紋章,0.55554026,0.59760207,4.393691,35.554577,34.225906,24.724726,0.703125,4.436662050868754,10.6875,19.0
最高段位認定_難問ナンプレ,1.3507421,1.9322336,29.124723,86.447495,48.76568,54.779297,0.90625,11.823212276591828,2.548780487804878,166.0
月下のサクラ_original,0.68641216,0.8074007,10.275116,43.930378,31.398281,28.534592,0.984375,6.042914093361868,2.5172413793103448,45.0
月刊Hａｎａｄａ_original,5.301178,11.951262,81.99698,339.2754,323.68564,248.31934,0.765625,77.35538892659231,3.5652173913043477,397.0
月刊Pumpkin_original,1.3056337,2.8622098,20.900763,83.560555,82.170685,62.210667,0.859375,16.746018508275185,5.304878048780488,73.0
月刊_紙の爆弾,1.237319,2.0774167,17.284285,79.188416,70.85799,55.776897,0.859375,16.335785114144656,14.591836734693878,82.0
月刊ぐるっと千葉_original,1.0898341,1.8155645,17.992218,69.74938,44.019188,43.92026,0.921875,13.362647710892812,19.763636363636362,77.0
月刊コンプエース_original,1.2958635,2.7647,17.878395,82.935265,96.46912,65.760925,0.890625,18.281555747643708,4.564705882352941,73.0
月刊ザ・テレビジョン_首都圏版,20.405376,34.861614,363.26993,1305.9441,1237.7579,968.99066,0.609375,119.37202221895858,6.298969072164948,1437.0
月刊スカパー！_original,2.7930741,6.1173368,42.207207,178.75674,184.9064,135.29012,0.84375,41.566452275560714,4.747252747252747,165.0
月刊ダンスビュウ_original,1.2338753,2.5888648,20.333662,78.96802,81.919464,60.407047,0.875,16.775978370393613,17.683673469387756,87.0
月刊ニュータイプ_original,7.7985206,20.389109,115.35599,499.10532,581.64087,398.7007,0.8125,109.77039475858612,3.3294117647058825,514.0
月刊バスケットボール_original,1.4645101,2.4854028,26.854153,93.728645,73.93183,64.8382,0.921875,15.289084795861648,5.021978021978022,110.0
月刊少女野崎くん_original,1.1840363,1.4362888,21.00069,75.77832,141.23294,79.33732,1.0,7.335014901425893,19.172727272727272,24.0
月刊少年マガジン_original,2.3143947,5.9790487,37.06984,148.12126,145.29866,110.163246,0.953125,43.472509277981715,2.6823529411764704,155.0
月刊碁ワールド_original,1.5349678,3.0578887,24.539362,98.23794,86.37195,69.716415,0.875,15.706673621439581,2.234567901234568,118.0
月刊自家用車_original,0.96876067,1.981601,14.318921,62.000683,59.198254,45.17262,0.921875,13.935765778183928,4.045454545454546,63.0
月刊陸上競技_original,1.9396461,4.2556934,27.39851,124.13735,142.53452,98.02346,0.828125,27.544994830984603,5.247191011235955,124.0
月刊ＴＶガイド_関東版,10.110795,19.412395,171.08536,647.0909,750.8218,522.9993,0.65625,80.32612378393517,3.9555555555555557,844.0
月刊ｆｌｏｗｅｒｓ_original,3.461575,8.4396925,50.220123,221.5408,264.10254,178.62115,0.828125,63.16619900036763,13.494845360824742,228.0
木曜日にはココアを_original,0.89677644,1.2422645,15.281302,57.393692,30.645859,34.440285,0.875,9.616540235770216,5.473118279569892,72.0
未だ謎_original,0.41164446,0.6824503,4.7848263,26.345245,24.250988,18.460352,0.796875,4.9369987973784815,6.724137931034483,22.0
本を守ろうとする猫の話_original,0.87827384,1.010989,8.498003,56.209526,34.474224,33.06058,0.8125,7.2307150969649365,12.063063063063064,31.0
本当にあった愉快な話_original,1.458077,2.5962222,22.44966,93.316925,95.00603,70.25754,0.78125,15.381713545180315,2.7058823529411766,88.0
本当の自由を手に入れるお金の大学_original,9.123213,12.576516,126.737045,583.8856,864.5928,525.07184,0.25,99.81526977917858,22.77777777777778,623.0
本心_original,1.5179789,1.8052526,32.997833,97.15065,56.848373,62.332287,0.890625,13.139697780976787,7.197802197802198,189.0
朽ちないサクラ_original,0.6948541,0.84047,10.005394,44.47066,29.368351,27.948135,0.953125,6.640854404168563,2.041095890410959,44.0
