book_name,MAE,RMSE,wQL_0.1,wQL_0.5,wQL_0.9,wQL_Mean,Coverage_80%,Total_Sales
移動する人はうまくいく_original,1.411622,1.7786764,29.088696,90.34381,43.179314,54.203938,0.640625,145.0
穢れた聖地巡礼_original,1.7143193,2.3828363,32.92989,109.71644,70.89552,71.18062,0.65625,160.0
究極漢字_original,2.7152696,4.748763,61.033955,173.77725,84.64209,106.484436,0.6875,301.0
究極！漢字名人_original,0.42887768,0.81792516,7.9306235,27.448172,21.85954,19.079445,0.75,33.0
空母いぶきＧＲＥＡＴＧＡＭＥ_original,1.044838,1.2538686,22.408422,66.86963,29.621367,39.63314,0.59375,79.0
窓ぎわのトットちゃん_original,0.38504478,0.5171808,2.710979,24.642866,39.96157,22.43847,0.9375,11.0
競馬大予言_original,1.9901892,4.4978766,30.729195,127.37211,128.20346,95.43491,0.59375,146.0
笑うマトリョーシカ_original,0.32157552,0.6243206,4.227765,20.580833,17.265623,14.024739,0.953125,17.0
簿記の教科書_日商３級商業簿記,1.2094543,1.7375333,25.575096,77.405075,49.39275,50.790974,0.703125,116.0
糖質疲労_original,1.0472124,1.354564,16.414062,67.02159,38.25454,40.563396,0.609375,70.0
素晴らしい人_original,2.5532308,5.5409913,58.39404,163.40677,113.906975,111.902596,0.75,268.0
終末のワルキューレ_original,15.031254,29.791746,218.43509,962.00024,1446.7085,875.7146,0.1875,1044.0
結界師の一輪華_original,0.28019133,0.60545915,4.8974333,17.932245,22.917458,15.249045,0.78125,17.0
絶品ナンクロメイト_original,1.192291,3.492849,23.167824,76.306625,71.45023,56.974895,0.84375,117.0
絶対零度のテロル_天久鷹央の事件カルテ,0.5027936,0.65754557,6.825247,32.17879,27.396564,22.133535,0.5,27.0
続テルマエ・ロマエ_original,0.13373731,0.38858032,2.001161,8.559188,13.727494,8.095947,0.890625,8.0
続窓ぎわのトットちゃん_original,0.7106925,0.8668287,2.58767,45.48432,46.773933,31.615309,0.984375,9.0
罪の年輪_original,0.122058034,0.32478383,1.743735,7.811714,13.064194,7.539881,0.546875,7.0
羅針盤の殺意_天久鷹央の推理カルテ,0.4918515,0.6802301,5.9997716,31.478497,41.568398,26.348886,0.8125,27.0
美しく正しい字が書けるペン字練習帳_original,0.8729589,1.0896358,15.595513,55.86937,23.395527,31.620138,0.859375,73.0
美人百花_original,1.2471375,2.4153867,27.43092,79.8168,52.739662,53.329132,0.859375,126.0
美的_BITEKI,2.3121157,3.9619172,41.530926,147.9754,90.96144,93.48926,0.765625,227.0
美ＳＴ_original,2.9930182,6.846568,53.442856,191.55316,161.30429,135.43343,0.828125,279.0
美ＳＴ_special版,1.4805043,5.1069016,20.3981,94.75227,131.35516,82.16851,0.71875,95.0
耳鳴りと難聴のリセット法_original,0.881994,1.1440272,13.452465,56.447617,29.891785,33.263958,0.859375,61.0
聖☆おにいさん_original,0.41427958,0.7121629,5.54062,26.513893,17.697605,16.58404,0.890625,25.0
能面検事の奮迅_original,0.27233094,0.46861923,3.0818968,17.42918,15.8142395,12.108439,0.65625,14.0
脳に効く早口ことば_original,2.3781924,2.7488108,41.96499,152.20432,92.81169,95.66034,0.890625,226.0
自分とか、ないから_original,1.3113894,1.6610516,29.577423,83.928925,39.259434,50.921925,0.828125,148.0
自分の親に読んでほしかった本_original,1.3573132,1.8168005,27.418646,86.86804,44.328865,52.871853,0.703125,137.0
舟を編む_original,0.44894302,0.6395136,5.105004,28.732353,26.089222,19.975527,0.78125,22.0
良問たっぷり！アロークロスナンバーワン_original,1.377727,2.5342295,30.112156,88.17453,54.045723,57.444134,0.75,140.0
良問たっぷり！クロスワードナンバーワン_original,0.9145831,1.9159001,21.60347,58.533318,39.529804,39.888866,0.875,99.0
花とゆめ_original,5.206852,9.4738035,102.4306,333.23853,233.79147,223.15352,0.75,517.0
芸術新潮_original,0.8966414,1.2002633,18.209614,57.385048,31.457201,35.683956,0.90625,92.0
苦しかったときの話をしようか_ビジネスマ,1.5077627,1.8211347,32.575672,96.49681,44.94912,58.007202,0.625,159.0
英単語ターゲット1900_6訂版,1.1693769,1.6154075,29.385859,74.84012,43.543633,49.256535,0.828125,148.0
英検準１級_でる順パス単,0.9604594,1.2679055,21.404228,61.469402,30.148705,37.67411,0.875,96.0
英検準２級_でる順パス単,2.238466,2.7980475,43.110107,143.26183,95.58827,93.98673,0.59375,211.0
英検準２級過去６回全問題集_original,1.6096373,2.1102705,27.138756,103.016785,50.880615,60.345387,0.78125,131.0
英検２級_でる順パス単,2.2036037,3.283736,46.594078,141.03064,101.16441,96.26304,0.71875,251.0
英検２級過去６回全問題集_2024,2.1631145,2.9784317,39.589622,138.43933,98.8568,92.29525,0.578125,179.0
英検３級_でる順パス単,1.3493023,1.8962713,28.134361,86.35535,53.474792,55.98817,0.734375,127.0
英検３級過去６回全問題集_2024,1.1645261,1.454234,22.310553,74.52967,39.336597,45.392273,0.78125,103.0
英熟語ターゲット1000_original,1.1304532,1.4418795,16.539196,72.34901,37.70833,42.19884,0.828125,77.0
英語長文問題集_original,0.72070646,0.8993466,10.659864,46.125214,23.327953,26.704346,0.890625,51.0
英語長文問題集_入試基礎,0.7212403,0.848468,10.559051,46.159378,25.204329,27.307587,0.96875,47.0
荒木飛呂彦の新・漫画術_original,7.21875,10.677078,92.4,462.0,831.6,462.0,0.25,462.0
葉桜の季節に君を想うということ_original,1.0512382,1.3795675,15.061844,67.27924,30.640713,37.6606,0.734375,74.0
葬送のフリーレン_original,7.2785206,9.876096,153.64948,465.82532,265.11172,294.86218,0.859375,919.0
葬送のフリーレン_公式ファンブック,0.41028264,0.53342855,5.0181055,26.25809,30.199665,20.491953,0.796875,22.0
薫る花は凛と咲く_original,2.0909178,2.6533453,37.954895,133.81874,70.58902,80.78755,0.6875,189.0
薬屋のひとりごと_original,6.730187,8.206085,179.23764,430.73196,272.8651,294.27823,0.703125,1168.0
薬屋のひとりごと_原書名,0.65249383,0.83144444,8.846708,41.759605,28.852282,26.486198,0.84375,40.0
